Time_min,Temp_C,Mass_mg,Heat_Flow_mW
3.904167,116.4608,7.364094,-7.122059
3.9125,116.6131,7.364153,-7.080041
3.920833,116.766,7.364093,-7.037642
3.929166,116.9196,7.3642,-6.99545
3.9375,117.0766,7.36414,-6.952612
3.945834,117.2351,7.364187,-6.909809
3.954167,117.3854,7.364164,-6.868378
3.9625,117.5454,7.364178,-6.826458
3.970833,117.698,7.364094,-6.785379
3.979167,117.8552,7.364072,-6.74425
3.9875,118.0099,7.364018,-6.702625
3.995834,118.1672,7.363964,-6.660991
4.004166,118.3233,7.364001,-6.62052
4.0125,118.4838,7.363943,-6.580298
4.020834,118.6379,7.364008,-6.54068
4.029167,118.7954,7.363972,-6.500967
4.0375,118.954,7.363972,-6.461007
4.045833,119.1138,7.363988,-6.42125
4.054167,119.2702,7.36402,-6.382324
4.0625,119.4275,7.364056,-6.34324
4.070833,119.587,7.364088,-6.304585
4.079167,119.7384,7.364136,-6.266801
4.0875,119.9016,7.364109,-6.22752
4.095833,120.0575,7.364137,-6.188472
4.104166,120.2133,7.364094,-6.15004
4.1125,120.3723,7.36404,-6.111434
4.120834,120.5322,7.364038,-6.073365
4.129166,120.6896,7.364029,-6.035066
4.1375,120.8515,7.364021,-5.996332
4.145834,121.0084,7.364022,-5.959045
4.154167,121.1669,7.364038,-5.921835
4.1625,121.329,7.364019,-5.884371
4.170833,121.4829,7.364029,-5.848377
4.179167,121.6413,7.364028,-5.81272
4.1875,121.8038,7.363985,-5.7769
4.195833,121.967,7.364089,-5.74122
4.204167,122.1235,7.36403,-5.706067
4.2125,122.2811,7.364129,-5.671651
4.220833,122.4447,7.364134,-5.637232
4.229166,122.6024,7.364148,-5.602324
4.2375,122.7654,7.364194,-5.567676
4.245834,122.9288,7.364214,-5.533734
4.254166,123.0884,7.364224,-5.500222
4.2625,123.2426,7.364189,-5.467543
4.270834,123.4018,7.364282,-5.434641
4.279167,123.5658,7.36419,-5.401363
4.2875,123.7292,7.364282,-5.368426
4.295833,123.8958,7.364144,-5.335084
4.304167,124.0505,7.364172,-5.302851
4.3125,124.2131,7.364197,-5.27135
4.320833,124.3722,7.36412,-5.240567
4.329167,124.5334,7.364175,-5.209568
4.3375,124.6919,7.364132,-5.179024
4.345833,124.8545,7.364239,-5.147968
4.354166,125.0155,7.364112,-5.117134
4.3625,125.1756,7.364224,-5.087156
4.370834,125.3379,7.364135,-5.057092
4.379166,125.4978,7.364239,-5.027877
4.3875,125.6656,7.36422,-4.998791
4.395834,125.8339,7.364092,-4.969312
4.404167,125.9929,7.364169,-4.940341
4.4125,126.1619,7.363997,-4.911184
4.420833,126.3198,7.364092,-4.88313
4.429167,126.4868,7.363921,-4.854728
4.4375,126.649,7.364056,-4.827056
4.445833,126.8112,7.363915,-4.799444
4.454167,126.9791,7.363943,-4.771738
4.4625,127.1391,7.363886,-4.744868
4.470833,127.3022,7.363787,-4.718166
4.479166,127.4704,7.36396,-4.691456
4.4875,127.6366,7.363863,-4.664984
4.495834,127.8007,7.364035,-4.639204
4.504166,127.9693,7.363925,-4.613109
4.5125,128.1282,7.364062,-4.587942
4.520834,128.2932,7.363966,-4.56287
4.529167,128.4582,7.364062,-4.538226
4.5375,128.6222,7.364066,-4.51389
4.545833,128.7865,7.364049,-4.489789
4.554167,128.9545,7.364132,-4.465128
4.5625,129.1214,7.363989,-4.44057
4.570833,129.2842,7.364095,-4.416624
4.579167,129.4545,7.363962,-4.392144
4.5875,129.6182,7.364032,-4.368365
4.595833,129.7812,7.3639,-4.34501
4.604166,129.9428,7.363935,-4.321807
4.6125,130.1128,7.363793,-4.298271
4.620834,130.2776,7.363778,-4.275269
4.629166,130.4431,7.363744,-4.25172
4.6375,130.611,7.363684,-4.228588
4.645834,130.7791,7.363784,-4.206062
4.654167,130.9434,7.3637,-4.183368
4.6625,131.1052,7.363824,-4.160956
4.670833,131.2768,7.363801,-4.138436
4.679167,131.4406,7.363947,-4.11653
